,Nbrhood,Nbr_latitude,Nbr_longitude,Borough_name,venue.name,venue.location.lat,venue.location.lng,venue_category
233,Angel,51.5384287,-0.0999051,Islington,Le Sacre Coeur,51.53757191631713,-0.10363352447749476,French Restaurant
234,Angel,51.5384287,-0.0999051,Islington,Giddy Up,51.536373709011535,-0.1029297719130327,Coffee Shop
235,Angel,51.5384287,-0.0999051,Islington,Islington Green,51.53614919371303,-0.1030728552264935,Park
236,Angel,51.5384287,-0.0999051,Islington,Myddleton Arms,51.5417212619542,-0.09784740723840467,Pub
237,Angel,51.5384287,-0.0999051,Islington,Sushi Show,51.535351159672246,-0.10342334530603922,Sushi Restaurant
238,Angel,51.5384287,-0.0999051,Islington,Wahaca,51.53601503629953,-0.10397207853889867,Mexican Restaurant
239,Angel,51.5384287,-0.0999051,Islington,twentytwentyone,51.54091942397131,-0.10267976072540125,Furniture / Home Store
240,Angel,51.5384287,-0.0999051,Islington,Gallipoli Again,51.53853993961392,-0.10237537470586078,Middle Eastern Restaurant
241,Angel,51.5384287,-0.0999051,Islington,JOE & THE JUICE,51.5391651,-0.1021434,Juice Bar
242,Angel,51.5384287,-0.0999051,Islington,Akari,51.540630621528756,-0.09582973009562311,Japanese Restaurant
243,Angel,51.5384287,-0.0999051,Islington,La Vita e Bella,51.5375624304,-0.10351472339164146,Italian Restaurant
244,Angel,51.5384287,-0.0999051,Islington,Udderlicious,51.54230964083462,-0.10302011166990502,Ice Cream Shop
245,Angel,51.5384287,-0.0999051,Islington,Brother Marcus,51.53523548451827,-0.10356405096700497,Mediterranean Restaurant
246,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Tapping The Admiral,51.5453508403135,-0.14596976760247357,Pub
247,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Mamasons,51.54346817565093,-0.14177428049326135,Ice Cream Shop
248,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,The Hawley Arms,51.54206638516973,-0.1453809978463495,Pub
249,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Crêpes à la carte,51.54451,-0.141316,French Restaurant
250,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Mario’s Cafe,51.545658622828945,-0.142036637571307,Café
251,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Caps and Taps,51.54597779031636,-0.1416963838535368,Beer Store
252,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Camden Lock Market,51.54147500282177,-0.14608424276895518,Market
253,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Camden Lock Village,51.5417978174749,-0.1448822021484375,Flea Market
254,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Camden Stables Market,51.542131452771656,-0.14769315719604492,Market
255,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,The Fields Beneath,51.54645507617196,-0.14669645210505802,Coffee Shop
256,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Lock Tavern,51.542853296844,-0.14780859217605852,Bar
257,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Camden Lock,51.54136679078018,-0.14544833726470066,Canal Lock
258,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Chin Chin Laboratories,51.54157293468255,-0.14627985936851223,Ice Cream Shop
259,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Spiritual Caipirinha Bar,51.54311788023673,-0.14897852567955353,Cocktail Bar
260,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Honest Burgers,51.5414102,-0.14583,Burger Joint
261,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Camden Town Brewery,51.54683072779654,-0.1468809955929848,Brewery
262,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,KERB Camden,51.54115887194335,-0.14637536874315207,Street Food Gathering
263,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Magic Falafel,51.54247,-0.14841703,Falafel Restaurant
264,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Cyberdog,51.54223487921699,-0.1473712921142578,Clothing Store
265,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Doppio,51.54621806341175,-0.14189631906671035,Coffee Shop
266,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Horse Tunnel Market,51.54173503539416,-0.14710977705273587,Flea Market
267,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Miss Poppy Cakes,51.542438395084325,-0.14841735363006592,Café
268,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Amy Winehouse Statue,51.54237834131651,-0.1478809118270874,Outdoor Sculpture
269,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Mildreds,51.54055998754959,-0.14493850895918803,Vegetarian / Vegan Restaurant
270,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,The Grafton,51.546758722093855,-0.14451071619987488,Pub
271,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Poppies Fish & Chips,51.540808681253246,-0.14399632254480962,Fish & Chips Shop
272,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Regent's Canal,51.541130539543104,-0.13963580131530762,Canal
273,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Camden Market Lion,51.54041521495207,-0.14387567626523276,Outdoor Sculpture
274,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Marine Ices,51.54330720248684,-0.15008621659652924,Ice Cream Shop
275,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Phoenicia Mediterranean Food Hall,51.547582274900094,-0.14141618597908623,Grocery Store
276,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,The Elephant's Head,51.540758262756526,-0.14411974566540614,Pub
277,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Hidden Coffee,51.541777,-0.138658,Café
278,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Map Café,51.54771393233876,-0.14506794808372286,Café
279,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Lemongrass,51.542472,-0.139018,Asian Restaurant
280,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,The Camden Assembly,51.542982248843394,-0.14907271145390988,Bar
281,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Talacre Community Sports Centre,51.547161543844965,-0.14744036306839597,Recreation Center
282,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,drinkers paradise,51.54665402687407,-0.14400388678630835,Liquor Store
283,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,AllSaints,51.541230289931164,-0.14510550234058384,Clothing Store
284,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,The Old Eagle,51.54276886297672,-0.13929225230670478,Pub
285,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Owl Bookshop,51.54716622419697,-0.1416041570351045,Bookstore
286,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Devonshire Arms,51.5411087867018,-0.14229033999767046,Pub
287,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Lunar Cycles,51.54780287857379,-0.146942138671875,Bike Shop
288,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Domo94 Italian Restaurant,51.54142734092134,-0.13872673016379344,Italian Restaurant
289,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Better Kentish Town Sports Centre,51.5469456325033,-0.14442992481661668,Gym Pool
290,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Lidl,51.547511575939616,-0.14151791559231236,Supermarket
291,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,The Twins Coffee Shop,51.54261672339149,-0.13768267951269353,Café
292,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Talacre Park,51.54716790344586,-0.14846599806233324,Park
293,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Draft House Camden Road,51.5415517112806,-0.13831927981648068,Beer Bar
294,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Sainsbury's,51.540462488265135,-0.1408706179400987,Supermarket
295,Ardleigh Green,51.544001550000004,-0.14433985259435933,Havering,Costa Coffee,51.541139,-0.139274,Coffee Shop
296,Arkley,51.65309,-0.2002261,Barnet,Ye Old Mitre Inne,51.65293985597287,-0.19950711317058195,Pub
297,Arkley,51.65309,-0.2002261,Barnet,Joie de Vie,51.653659,-0.201288,Bakery
298,Arkley,51.65309,-0.2002261,Barnet,Caffè Nero,51.654861350903246,-0.20174251971706453,Coffee Shop
299,Arkley,51.65309,-0.2002261,Barnet,The Black Horse,51.653074676346264,-0.20671865927031788,Pub
300,Arkley,51.65309,-0.2002261,Barnet,Waterstones,51.65536764449228,-0.20260742879035312,Bookstore
301,Arkley,51.65309,-0.2002261,Barnet,Spizzico,51.65659952034345,-0.20180215956982464,Italian Restaurant
302,Arkley,51.65309,-0.2002261,Barnet,Iceland,51.65477607025453,-0.20168656303517574,Grocery Store
303,Arkley,51.65309,-0.2002261,Barnet,Old Court House Recreation Ground,51.65197856511862,-0.2027008385670588,Park
304,Arkley,51.65309,-0.2002261,Barnet,Dudley's Pancake House,51.65296534998406,-0.1996250564098026,Restaurant
305,Arkley,51.65309,-0.2002261,Barnet,Boots,51.65530542689331,-0.20174458656297875,Pharmacy
306,Arkley,51.65309,-0.2002261,Barnet,Waitrose & Partners,51.65588336632445,-0.20372468058224058,Supermarket
307,Arkley,51.65309,-0.2002261,Barnet,Superdrug,51.65470175800435,-0.20162840568205498,Pharmacy
308,Arkley,51.65309,-0.2002261,Barnet,Domino's Pizza,51.65267503809468,-0.1988371212448783,Pizza Place
309,Arkley,51.65309,-0.2002261,Barnet,The Red Lion,51.65245343518642,-0.1988498540925694,Pub
310,Arkley,51.65309,-0.2002261,Barnet,The Coffee Bean,51.65562465024617,-0.2034127440858931,Coffee Shop
311,Arkley,51.65309,-0.2002261,Barnet,Subway,51.65123453009186,-0.19707168117531637,Sandwich Place
312,Arkley,51.65309,-0.2002261,Barnet,The Spires,51.65519586229026,-0.20171950160270705,Shopping Mall
313,Arkley,51.65309,-0.2002261,Barnet,KFC,51.655905,-0.2021049,Fast Food Restaurant
314,Arkley,51.65309,-0.2002261,Barnet,WHSmith,51.655615,-0.203131,Newsagent
315,Arkley,51.65309,-0.2002261,Barnet,Stonehouse Pizza & Carvery,51.652529,-0.198807,Pizza Place
316,Arkley,51.65309,-0.2002261,Barnet,Londis,51.65270532774716,-0.19897140676059663,Convenience Store
317,Arkley,51.65309,-0.2002261,Barnet,Barnet Cafe,51.65324743010216,-0.20080331831316292,Breakfast Spot
318,Arkley,51.65309,-0.2002261,Barnet,Costa Coffee,51.65540052918798,-0.2026323039177099,Coffee Shop
319,Arkley,51.65309,-0.2002261,Barnet,The Works,51.655369,-0.203281,Discount Store
320,Arkley,51.65309,-0.2002261,Barnet,From China,51.651168,-0.196508,Chinese Restaurant
321,Arkley,51.65309,-0.2002261,Barnet,Euro Food & Wine,51.651092352820406,-0.19649010954699725,Convenience Store
322,Arkley,51.65309,-0.2002261,Barnet,Amex Construction,51.65123589999999,-0.20475179999993998,Construction & Landscaping
323,Arkley,51.65309,-0.2002261,Barnet,Barnet Market,51.65590577797677,-0.20328206179014374,Market
324,Arkley,51.65309,-0.2002261,Barnet,Renis,51.656395,-0.201761,Coffee Shop
325,Arkley,51.65309,-0.2002261,Barnet,Pinks Florists,51.6558363,-0.2041671,Flower Shop
326,Arkley,51.65309,-0.2002261,Barnet,Savoro Restaurant with Rooms - London,51.65695553714127,-0.20136137309536445,Restaurant
327,Arkley,51.65309,-0.2002261,Barnet,Bus Stop Q On Barnet Hill,51.650315508826544,-0.1952534292984282,Bus Stop
328,Arkley,51.65309,-0.2002261,Barnet,High Barnet London Underground Station,51.65071732758688,-0.194604318262868,Metro Station
329,Arkley,51.65309,-0.2002261,Barnet,Ravenscroft Park,51.65306170315878,-0.20737123206204253,Park
330,Arnos Grove,51.6520851,-0.0810175,Enfield,Goodlooking Optics,51.65222318701091,-0.07948966142976298,Optical Shop
331,Arnos Grove,51.6520851,-0.0810175,Enfield,Caffè Nero,51.65206131221433,-0.08194884281707003,Coffee Shop
332,Arnos Grove,51.6520851,-0.0810175,Enfield,Waitrose & Partners,51.6516208,-0.0841664,Supermarket
333,Arnos Grove,51.6520851,-0.0810175,Enfield,Enfield Town Park,51.64999826732184,-0.08385537174238117,Park
334,Arnos Grove,51.6520851,-0.0810175,Enfield,Aksular Restaurant Enfield Town,51.65253293848226,-0.08065439293130425,Turkish Restaurant
335,Arnos Grove,51.6520851,-0.0810175,Enfield,The Library Cafe,51.65191815935376,-0.08637895609305551,Café
336,Arnos Grove,51.6520851,-0.0810175,Enfield,Fish&Chips@,51.648623535277245,-0.0798469108487494,Fish & Chips Shop
337,Arnos Grove,51.6520851,-0.0810175,Enfield,Enfield Town Railway Station (ENF),51.65204938137716,-0.07901336622578717,Train Station
338,Arnos Grove,51.6520851,-0.0810175,Enfield,Waterstones,51.65217895615991,-0.08369463055116849,Bookstore
339,Arnos Grove,51.6520851,-0.0810175,Enfield,SalSar Fish Bar,51.650520531021705,-0.07459847621068631,Fish & Chips Shop
340,Arnos Grove,51.6520851,-0.0810175,Enfield,Nando's,51.65197017,-0.08114819,Portuguese Restaurant
341,Arnos Grove,51.6520851,-0.0810175,Enfield,Bonito Café,51.65186154634263,-0.08068824091398728,Sandwich Place
342,Arnos Grove,51.6520851,-0.0810175,Enfield,Game,51.651152220399666,-0.08310930767302141,Video Game Store
343,Arnos Grove,51.6520851,-0.0810175,Enfield,Lidl,51.6505537746643,-0.0811531099237607,Supermarket
344,Arnos Grove,51.6520851,-0.0810175,Enfield,Enfield Tandoori,51.651793192077015,-0.08065095853326538,Indian Restaurant
345,Arnos Grove,51.6520851,-0.0810175,Enfield,Paperchase,51.65304946899414,-0.08512124419212341,Stationery Store
346,Arnos Grove,51.6520851,-0.0810175,Enfield,Next,51.65105514,-0.08143798,Clothing Store
347,Arnos Grove,51.6520851,-0.0810175,Enfield,The Kings Head,51.652660331501174,-0.08246338075464425,Pub
348,Arnos Grove,51.6520851,-0.0810175,Enfield,Superdrug,51.65134486778301,-0.08135619658163998,Pharmacy
349,Arnos Grove,51.6520851,-0.0810175,Enfield,Greggs,51.652234688925326,-0.08430754892089642,Bakery
350,Arnos Grove,51.6520851,-0.0810175,Enfield,O'Neill's,51.65195,-0.081436224,Irish Pub
351,Arnos Grove,51.6520851,-0.0810175,Enfield,Palace Gardens Shopping Centre,51.65135850190756,-0.0820151249580114,Shopping Mall
352,Arnos Grove,51.6520851,-0.0810175,Enfield,McDonald's,51.65221,-0.083016,Fast Food Restaurant
353,Arnos Grove,51.6520851,-0.0810175,Enfield,Prezzo,51.65219414589276,-0.08123988069048073,Italian Restaurant
354,Arnos Grove,51.6520851,-0.0810175,Enfield,The Taps,51.653149,-0.0805077,Bar
355,Arnos Grove,51.6520851,-0.0810175,Enfield,Pearsons,51.65164785978176,-0.08232934782697308,Department Store
356,Arnos Grove,51.6520851,-0.0810175,Enfield,New Look,51.6514534,-0.0819067,Clothing Store
357,Arnos Grove,51.6520851,-0.0810175,Enfield,Boots,51.65114431020147,-0.08363617733289175,Pharmacy
358,Arnos Grove,51.6520851,-0.0810175,Enfield,Dugdale Centre Theatre,51.65047946783168,-0.0803250843871468,Theater
359,Arnos Grove,51.6520851,-0.0810175,Enfield,Art Cafe,51.65229101323687,-0.08102874005590784,Coffee Shop
360,Arnos Grove,51.6520851,-0.0810175,Enfield,H&M,51.65147379401384,-0.083814444139374,Clothing Store
361,Arnos Grove,51.6520851,-0.0810175,Enfield,Marks & Spencer,51.6512131,-0.08309994,Department Store
362,Arnos Grove,51.6520851,-0.0810175,Enfield,TK Maxx,51.65114516112646,-0.08140396037020967,Clothing Store
363,Arnos Grove,51.6520851,-0.0810175,Enfield,WHSmith,51.65170814730157,-0.0842589669341578,Newsagent
364,Arnos Grove,51.6520851,-0.0810175,Enfield,Starbucks,51.652275,-0.083432,Coffee Shop
365,Arnos Grove,51.6520851,-0.0810175,Enfield,Virgin Active,51.64865672097287,-0.08117576505542846,Gym / Fitness Center
366,Arnos Grove,51.6520851,-0.0810175,Enfield,Costa Coffee,51.65130027313302,-0.08391604707874048,Coffee Shop
367,Arnos Grove,51.6520851,-0.0810175,Enfield,Muffin Break,51.65179702888905,-0.08202365848404967,Café
368,Arnos Grove,51.6520851,-0.0810175,Enfield,Specsavers,51.65124464270386,-0.08264916806776688,Optical Shop
369,Arnos Grove,51.6520851,-0.0810175,Enfield,Ryman Stationery,51.65234132926491,-0.0815465904730539,Stationery Store
370,Arnos Grove,51.6520851,-0.0810175,Enfield,Preto,51.652737,-0.08041933,Brazilian Restaurant
371,Arnos Grove,51.6520851,-0.0810175,Enfield,Sony Centre,51.65159164826388,-0.08372783660888672,Electronics Store
372,Arnos Grove,51.6520851,-0.0810175,Enfield,Malone & Co,51.6524253,-0.0832789,Restaurant
373,Arnos Grove,51.6520851,-0.0810175,Enfield,JD Sports,51.6512809,-0.0816881,Sporting Goods Shop
374,Arnos Grove,51.6520851,-0.0810175,Enfield,River Island,51.651335888116535,-0.08144464467345479,Clothing Store
375,Arnos Grove,51.6520851,-0.0810175,Enfield,Clintons,51.65117252851155,-0.08279309046291793,Gift Shop
376,Arnos Grove,51.6520851,-0.0810175,Enfield,Melissa's Sandwich Bar,51.652749,-0.080533,Sandwich Place
377,Arnos Grove,51.6520851,-0.0810175,Enfield,Caffe Massarella,51.652129,-0.082751,Coffee Shop
378,Arnos Grove,51.6520851,-0.0810175,Enfield,M&S Café,51.6513168536696,-0.08236687500985194,Café
379,Arnos Grove,51.6520851,-0.0810175,Enfield,Vision Express,51.65140137460768,-0.08115460580444989,Optical Shop
380,Balham,51.4570271,-0.1932607,Wandsworth,Story Coffee,51.457077,-0.19354,Coffee Shop
381,Balham,51.4570271,-0.1932607,Wandsworth,King's Arms,51.457344,-0.194708,Pub
382,Balham,51.4570271,-0.1932607,Wandsworth,easyGym,51.456062510722795,-0.19375450230423824,Gym / Fitness Center
383,Balham,51.4570271,-0.1932607,Wandsworth,Cafe Fleur,51.455728,-0.188987,Café
384,Balham,51.4570271,-0.1932607,Wandsworth,Brewers Inn,51.45678002375434,-0.18956455650277432,Pub
385,Balham,51.4570271,-0.1932607,Wandsworth,Waterstones,51.45466654329266,-0.19297416039386756,Bookstore
386,Balham,51.4570271,-0.1932607,Wandsworth,Ekachai,51.45410493351479,-0.19303923869764789,Asian Restaurant
387,Balham,51.4570271,-0.1932607,Wandsworth,Planet Organic,51.45496414900038,-0.19282569079627868,Organic Grocery
388,Balham,51.4570271,-0.1932607,Wandsworth,The Grapes,51.4587186027974,-0.19058879054410502,Pub
389,Balham,51.4570271,-0.1932607,Wandsworth,Black Box,51.45683149347575,-0.1947963953443832,Coffee Shop
390,Balham,51.4570271,-0.1932607,Wandsworth,Waitrose & Partners,51.4543339,-0.1937953,Supermarket
391,Balham,51.4570271,-0.1932607,Wandsworth,King George's Park,51.45276174271085,-0.194734571066702,Park
392,Balham,51.4570271,-0.1932607,Wandsworth,Rossopomodoro,51.45541010227865,-0.19271744941722807,Pizza Place
393,Balham,51.4570271,-0.1932607,Wandsworth,UNIQLO,51.454724914322895,-0.19336247451688415,Clothing Store
394,Balham,51.4570271,-0.1932607,Wandsworth,Starbucks,51.45673073372686,-0.19307715489411212,Coffee Shop
395,Balham,51.4570271,-0.1932607,Wandsworth,Nando's,51.454452644072546,-0.19317920604755545,Portuguese Restaurant
396,Balham,51.4570271,-0.1932607,Wandsworth,GAIL's Bakery,51.460097,-0.188775,Bakery
397,Balham,51.4570271,-0.1932607,Wandsworth,Cineworld,51.4541378290051,-0.19308159316362275,Multiplex
398,Balham,51.4570271,-0.1932607,Wandsworth,Hotel Chocolat,51.454635,-0.192331,Chocolate Shop
399,Balham,51.4570271,-0.1932607,Wandsworth,Sainsbury's,51.45442437553618,-0.191674053927946,Supermarket
400,Balham,51.4570271,-0.1932607,Wandsworth,Pret A Manger,51.45653248333089,-0.19314060858965698,Sandwich Place
401,Balham,51.4570271,-0.1932607,Wandsworth,The Thai,51.459859068363436,-0.18934481048189636,Thai Restaurant
402,Balham,51.4570271,-0.1932607,Wandsworth,Premier Inn London Wandsworth,51.45433145922669,-0.19160007055779715,Hotel
403,Balham,51.4570271,-0.1932607,Wandsworth,wagamama,51.45542928203655,-0.19291833931151814,Asian Restaurant
404,Balham,51.4570271,-0.1932607,Wandsworth,Decathlon,51.4543957,-0.1928165,Sporting Goods Shop
405,Balham,51.4570271,-0.1932607,Wandsworth,Paperchase,51.454614,-0.19304,Stationery Store
406,Balham,51.4570271,-0.1932607,Wandsworth,Flying Tiger,51.45567249648437,-0.19389747539673244,Gift Shop
407,Balham,51.4570271,-0.1932607,Wandsworth,Superdrug,51.45485977927624,-0.19311830996726687,Pharmacy
408,Balham,51.4570271,-0.1932607,Wandsworth,Chit Chaat Chai,51.4599898756125,-0.18902459301147512,Chaat Place
409,Balham,51.4570271,-0.1932607,Wandsworth,Five Guys,51.4543917,-0.1938458,Burger Joint
410,Balham,51.4570271,-0.1932607,Wandsworth,Konnigans,51.46015876139984,-0.18862045523777995,Restaurant
411,Balham,51.4570271,-0.1932607,Wandsworth,Back Yard Cinema,51.45804805426245,-0.194562078177114,Movie Theater
412,Balham,51.4570271,-0.1932607,Wandsworth,New Look,51.456096,-0.1943642,Clothing Store
413,Balham,51.4570271,-0.1932607,Wandsworth,Starbucks,51.454407,-0.19349992,Coffee Shop
414,Balham,51.4570271,-0.1932607,Wandsworth,TK Maxx,51.45687696325241,-0.19413628412914072,Clothing Store
415,Balham,51.4570271,-0.1932607,Wandsworth,The Wandle Recreation Centre,51.452874837877005,-0.19316354463543073,Gym
416,Balham,51.4570271,-0.1932607,Wandsworth,Masala Kitchen,51.45728601251447,-0.18732833179897385,Indian Restaurant
417,Bankside,51.5029222,-0.103458,Southwark,Union Theatre,51.50367723463347,-0.10180789288243569,Performing Arts Venue
418,Bankside,51.5029222,-0.103458,Southwark,Origin Coffee,51.504326,-0.103555,Coffee Shop
419,Bankside,51.5029222,-0.103458,Southwark,The Anchor & Hope,51.50338372931985,-0.10643927677545802,Gastropub
420,Bankside,51.5029222,-0.103458,Southwark,Bala Baya,51.503273292758884,-0.10168848263965446,Israeli Restaurant
421,Bankside,51.5029222,-0.103458,Southwark,Young Vic,51.503035994714295,-0.10746042968216699,Theater
422,Bankside,51.5029222,-0.103458,Southwark,Byron,51.50309330399268,-0.10682139938830915,Burger Joint
423,Bankside,51.5029222,-0.103458,Southwark,Novotel London Blackfriars,51.50513853290159,-0.10483520240586586,Hotel
424,Bankside,51.5029222,-0.103458,Southwark,Laughing Gravy,51.501143869563045,-0.10439159540743105,Gastropub
425,Bankside,51.5029222,-0.103458,Southwark,Hilton,51.50555250441724,-0.10111210137711868,Hotel
426,Bankside,51.5029222,-0.103458,Southwark,Fitness4less,51.50437435149201,-0.10146266537098739,Gym / Fitness Center
427,Bankside,51.5029222,-0.103458,Southwark,The Lord Nelson,51.50361001594017,-0.10254644121608915,Pub
428,Bankside,51.5029222,-0.103458,Southwark,The Hoxton Southwark,51.50567584468746,-0.10464829382863172,Hotel
429,Bankside,51.5029222,-0.103458,Southwark,Crossfit Blackfriars,51.50058123636172,-0.10036108066144578,Gym / Fitness Center
430,Bankside,51.5029222,-0.103458,Southwark,Ibis London Blackfriars,51.5049985,-0.1047949,Hotel
431,Bankside,51.5029222,-0.103458,Southwark,Over The Road Cafe,51.50343575323591,-0.1016694815745766,Bistro
432,Bankside,51.5029222,-0.103458,Southwark,Macellaio RC,51.503366552186186,-0.10169583422215604,Italian Restaurant
433,Bankside,51.5029222,-0.103458,Southwark,Mc & Sons,51.50379464113022,-0.09980837646278647,Irish Pub
434,Bankside,51.5029222,-0.103458,Southwark,Union Viet,51.503824256487,-0.0984608033345371,Vietnamese Restaurant
435,Bankside,51.5029222,-0.103458,Southwark,The Old Vic,51.502175915094945,-0.10968642888657347,Theater
436,Bankside,51.5029222,-0.103458,Southwark,GAIL's Bakery,51.502743,-0.10809872,Bakery
437,Bankside,51.5029222,-0.103458,Southwark,Crossfit Gym Central London,51.50397171528993,-0.09911393853303388,Gym / Fitness Center
438,Bankside,51.5029222,-0.103458,Southwark,The Cut Bar and Restaurant,51.503061039459894,-0.1074742567310804,Bar
439,Bankside,51.5029222,-0.103458,Southwark,Terry's Cafe,51.500715,-0.098314,Café
440,Bankside,51.5029222,-0.103458,Southwark,M&S Simply Food,51.50551705,-0.09804702,Grocery Store
441,Bankside,51.5029222,-0.103458,Southwark,citizenM London Bankside,51.50535532261846,-0.09824182736111206,Hotel
442,Bankside,51.5029222,-0.103458,Southwark,Jack's,51.50429792421165,-0.10584089441955674,Bar
443,Bankside,51.5029222,-0.103458,Southwark,Ibis London Blackfriars Bar,51.50493942042909,-0.10485291481018066,Hotel Bar
444,Bankside,51.5029222,-0.103458,Southwark,Chimichurris,51.500664,-0.099020116,Argentinian Restaurant
445,Bankside,51.5029222,-0.103458,Southwark,Honest Burgers,51.503142521996004,-0.10669601178847188,Burger Joint
446,Bankside,51.5029222,-0.103458,Southwark,The King's Arms,51.504460819381706,-0.10906982155737777,Pub
447,Bankside,51.5029222,-0.103458,Southwark,Premier Inn London Southwark Tate Modern,51.50510648473797,-0.10103367263582186,Hotel
448,Bankside,51.5029222,-0.103458,Southwark,Ev Restaurant,51.5042852271794,-0.10619171990308167,Turkish Restaurant
449,Bankside,51.5029222,-0.103458,Southwark,Caravan Bankside,51.50453327171197,-0.09691316619897597,Modern European Restaurant
450,Bankside,51.5029222,-0.103458,Southwark,Masters Superfish,51.50053481666747,-0.10783311238109705,Fish & Chips Shop
451,Bankside,51.5029222,-0.103458,Southwark,Meson Don Felipe,51.503032010221006,-0.10737491338014789,Tapas Restaurant
452,Bankside,51.5029222,-0.103458,Southwark,Yamagoya,51.502999,-0.107081,Ramen Restaurant
453,Bankside,51.5029222,-0.103458,Southwark,The Charlotte,51.50371228304216,-0.1019662489786673,Pub
454,Bankside,51.5029222,-0.103458,Southwark,Pret A Manger,51.501791468482075,-0.10428091090210145,Sandwich Place
455,Bankside,51.5029222,-0.103458,Southwark,The Table Café,51.5055,-0.09994514,Café
456,Bankside,51.5029222,-0.103458,Southwark,Cloudflare London,51.50501448664775,-0.1003778619835122,IT Services
457,Bankside,51.5029222,-0.103458,Southwark,JOE & THE JUICE,51.50568753450149,-0.09927709770263562,Juice Bar
458,Bankside,51.5029222,-0.103458,Southwark,Hampton by Hilton,51.50098548594329,-0.10824920876715237,Hotel
459,Bankside,51.5029222,-0.103458,Southwark,The Distillery Bar,51.505535482408085,-0.10105113071317642,Cocktail Bar
460,Bankside,51.5029222,-0.103458,Southwark,Jerwood Space,51.50375901457107,-0.09924334376608339,Performing Arts Venue
461,Bankside,51.5029222,-0.103458,Southwark,Calder Bookstore,51.503219,-0.107278,Bookstore
462,Bankside,51.5029222,-0.103458,Southwark,Black Sheep Coffee,51.50562017941377,-0.09941156512392332,Coffee Shop
463,Bankside,51.5029222,-0.103458,Southwark,Penny,51.50220645983321,-0.10964346362027118,Coffee Shop
464,Bankside,51.5029222,-0.103458,Southwark,H10 London Waterloo,51.49885482272813,-0.10627299449154926,Hotel
465,Bankside,51.5029222,-0.103458,Southwark,Cutters Yard,51.504686,-0.101559,Health & Beauty Service
466,Bankside,51.5029222,-0.103458,Southwark,Duke Of York,51.499217000030974,-0.09974165262935339,Pub
467,Barking,51.5541171,0.15050434261994267,Barking and Dagenham,Tesco Express,51.5515362,0.1527838,Grocery Store
468,Barking,51.5541171,0.15050434261994267,Barking and Dagenham,Connor Road Bus Stop,51.55434500995539,0.1471624940367656,Bus Stop
